START EXPERIMENT
data_type : direct
lr_slice_patch : 4
traindata_path : /home/konata/Dataset/IXI-T2/I3Net/slice
testdata_path : /home/konata/Dataset/IXI-T2/I3Net/imagesTs
model : unet(mamba+dwconv+wave)
upscale : 2
resume : False
ckpt : 
optim : Adam
lr : 0.0003
wd : 0.0001
beta1 : 0.9
beta2 : 0.999
eps : 1e-08
flood : False
schedule : cos_lr
lr_decay : 400
gamma : 0.5
batch_size : 4
one_batch_n_sample : 1
start_epoch : 0
max_epoch : 500
warmup_epoch : 0.05
ckpt_dir : experiments/unet(mamba+dwconv+wave)/IXI_x2
gpu_id : 0
num_workers : 4
parallel : True
local_rank : 0
amp : True
cuda : True
hr_slice_patch : 7
kernel_size : 3
n_feats : 64
num_blocks : 16
res_scale : 1
head_num : 1
window_size : 16
win_num_sqrt : 16

2025-07-02 03:30:28.366752epoch[23/500] psnrTr:nan lossTr:nan lr:0.000252480000
2025-07-02 03:30:57.457422epoch[24/500] psnrTr:nan lossTr:nan lr:0.000264360000
2025-07-02 03:31:26.905617epoch[25/500] psnrTr:nan lossTr:nan lr:0.000276240000
2025-07-02 03:31:56.360598epoch[26/500] psnrTr:nan lossTr:nan lr:0.000288120000
2025-07-02 03:32:25.595759epoch[27/500] psnrTr:nan lossTr:nan lr:0.000298337926
2025-07-02 03:32:54.675047epoch[28/500] psnrTr:nan lossTr:nan lr:0.000298202602
2025-07-02 03:33:24.103412epoch[29/500] psnrTr:nan lossTr:nan lr:0.000298062020
2025-07-02 03:33:53.499081epoch[30/500] psnrTr:nan lossTr:nan lr:0.000297916185
2025-07-02 03:34:22.514059epoch[31/500] psnrTr:nan lossTr:nan lr:0.000297765103
2025-07-02 03:34:52.306705epoch[32/500] psnrTr:nan lossTr:nan lr:0.000297608779
2025-07-02 03:35:21.304303epoch[33/500] psnrTr:nan lossTr:nan lr:0.000297447220
2025-07-02 03:35:50.798856epoch[34/500] psnrTr:nan lossTr:nan lr:0.000297280432
2025-07-02 03:36:20.362719epoch[35/500] psnrTr:nan lossTr:nan lr:0.000297108422
2025-07-02 03:36:50.236029epoch[36/500] psnrTr:nan lossTr:nan lr:0.000296931197
2025-07-02 03:37:19.728226epoch[37/500] psnrTr:nan lossTr:nan lr:0.000296748763
2025-07-02 03:37:48.442962epoch[38/500] psnrTr:nan lossTr:nan lr:0.000296561128
2025-07-02 03:38:17.956525epoch[39/500] psnrTr:nan lossTr:nan lr:0.000296368299
2025-07-02 03:38:47.347428epoch[40/500] psnrTr:nan lossTr:nan lr:0.000296170284
2025-07-02 03:39:16.800309epoch[41/500] psnrTr:nan lossTr:nan lr:0.000295967091
2025-07-02 03:39:45.779623epoch[42/500] psnrTr:nan lossTr:nan lr:0.000295758727
2025-07-02 03:40:15.259312epoch[43/500] psnrTr:nan lossTr:nan lr:0.000295545201
2025-07-02 03:40:44.686643epoch[44/500] psnrTr:nan lossTr:nan lr:0.000295326521
2025-07-02 03:41:13.782341epoch[45/500] psnrTr:nan lossTr:nan lr:0.000295102697
2025-07-02 03:41:43.395453epoch[46/500] psnrTr:nan lossTr:nan lr:0.000294873736
2025-07-02 03:42:12.643140epoch[47/500] psnrTr:nan lossTr:nan lr:0.000294639648
2025-07-02 03:42:42.000150epoch[48/500] psnrTr:nan lossTr:nan lr:0.000294400442
2025-07-02 03:43:10.958493epoch[49/500] psnrTr:nan lossTr:nan lr:0.000294156127
2025-07-02 03:43:39.949078epoch[50/500] psnrTr:nan lossTr:nan lr:0.000293906714
2025-07-02 03:44:47.904350epoch[51/500] psnrTr:nan lossTr:nan lr:0.000293652211
2025-07-02 03:45:17.826911epoch[52/500] psnrTr:nan lossTr:nan lr:0.000293392630
2025-07-02 03:45:46.463213epoch[53/500] psnrTr:nan lossTr:nan lr:0.000293127980
2025-07-02 03:46:15.001409epoch[54/500] psnrTr:nan lossTr:nan lr:0.000292858271
2025-07-02 03:46:43.698636epoch[55/500] psnrTr:nan lossTr:nan lr:0.000292583515
2025-07-02 03:47:12.695114epoch[56/500] psnrTr:nan lossTr:nan lr:0.000292303722
2025-07-02 03:47:41.832761epoch[57/500] psnrTr:nan lossTr:nan lr:0.000292018904
2025-07-02 03:48:10.369209epoch[58/500] psnrTr:nan lossTr:nan lr:0.000291729071
2025-07-02 03:48:39.783990epoch[59/500] psnrTr:nan lossTr:nan lr:0.000291434235
2025-07-02 03:49:09.070288epoch[60/500] psnrTr:nan lossTr:nan lr:0.000291134407
2025-07-02 03:49:38.183701epoch[61/500] psnrTr:nan lossTr:nan lr:0.000290829600
2025-07-02 03:50:07.481704epoch[62/500] psnrTr:nan lossTr:nan lr:0.000290519826
2025-07-02 03:50:36.769836epoch[63/500] psnrTr:nan lossTr:nan lr:0.000290205096
2025-07-02 03:51:05.728202epoch[64/500] psnrTr:nan lossTr:nan lr:0.000289885423
2025-07-02 03:51:34.535581epoch[65/500] psnrTr:nan lossTr:nan lr:0.000289560820
2025-07-02 03:52:03.450657epoch[66/500] psnrTr:nan lossTr:nan lr:0.000289231299
2025-07-02 03:52:32.791950epoch[67/500] psnrTr:nan lossTr:nan lr:0.000288896874
2025-07-02 03:53:01.880360epoch[68/500] psnrTr:nan lossTr:nan lr:0.000288557558
2025-07-02 03:53:31.368754epoch[69/500] psnrTr:nan lossTr:nan lr:0.000288213364
2025-07-02 03:54:00.388840epoch[70/500] psnrTr:nan lossTr:nan lr:0.000287864306
2025-07-02 03:54:29.793796epoch[71/500] psnrTr:nan lossTr:nan lr:0.000287510397
2025-07-02 03:54:58.677108epoch[72/500] psnrTr:nan lossTr:nan lr:0.000287151652
2025-07-02 03:55:28.002772epoch[73/500] psnrTr:nan lossTr:nan lr:0.000286788085
2025-07-02 03:55:56.993199epoch[74/500] psnrTr:nan lossTr:nan lr:0.000286419709
2025-07-02 03:56:26.347186epoch[75/500] psnrTr:nan lossTr:nan lr:0.000286046540
2025-07-02 03:56:55.374048epoch[76/500] psnrTr:nan lossTr:nan lr:0.000285668592
2025-07-02 03:57:24.930806epoch[77/500] psnrTr:nan lossTr:nan lr:0.000285285881
2025-07-02 03:57:54.148541epoch[78/500] psnrTr:nan lossTr:nan lr:0.000284898421
2025-07-02 03:58:23.620110epoch[79/500] psnrTr:nan lossTr:nan lr:0.000284506227
2025-07-02 03:58:52.739090epoch[80/500] psnrTr:nan lossTr:nan lr:0.000284109316
2025-07-02 03:59:21.920752epoch[81/500] psnrTr:nan lossTr:nan lr:0.000283707702
2025-07-02 03:59:51.605088epoch[82/500] psnrTr:nan lossTr:nan lr:0.000283301402
2025-07-02 04:00:21.295138epoch[83/500] psnrTr:nan lossTr:nan lr:0.000282890431
2025-07-02 04:00:51.083958epoch[84/500] psnrTr:nan lossTr:nan lr:0.000282474807
